timestamp,marketTokensSupply,poolValue,longAmount,shortAmount,pendingPnl,realizedPnl,realizedProfit,virtualSwapInventoryLong,virtualSwapInventoryShort,impactPoolAmount,longPrice,shortPrice,indexPrice,openInterestLong,openInterestShort,openInterestInTokensLong,openInterestInTokensShort
2025-01-08 06:07:00,36634591.563106515,63967621.76621373,9252.60747821742,32948157.851578,-2300666.3871292844,0.0,0.0,10488.46910940652,37303363.156549,743.2677517214481,3358.949450136054,0.9999097487230016,3358.949450136054,51439682.0478985,50968031.78323885,14648.327845430369,15192.848133580448
2025-01-08 06:08:00,36634591.563106515,63918658.30551394,9252.60747821742,32948157.851578,-2297722.648929924,0.0,0.7088766455618692,10488.46910940652,37303363.156549,743.2677517214481,3353.543337152907,0.9999092245502365,3353.543337152907,51439682.0478985,50968031.78323885,14648.327845430369,15192.848133580448
2025-01-08 06:09:00,36634591.563106515,63903146.401943825,9252.60747821742,32948158.560519,-2296780.6997251287,0.0,0.0,10488.46910940652,37245729.447401,743.2684358098131,3351.809538447289,0.9999148428276605,3351.809538447289,51441557.39281742,50968031.78323885,14648.886709390703,15192.848133580448
2025-01-08 06:10:00,36634591.563106515,63905752.06995329,9252.60747821742,32948158.560519,-2296911.890963137,0.0,0.0,10488.46910940652,37245729.447401,743.2684358098131,3352.050715913502,0.9999276573812048,3352.050715913502,51441557.39281742,50968031.78323885,14648.886709390703,15192.848133580448
2025-01-08 06:11:00,36634591.563106515,63896691.13721427,9252.60747821742,32948158.560519,-2296386.483870305,0.0,-0.3556889592558967,10488.46910940652,37245729.447401,743.2684358098131,3351.084825559029,0.9999180532893219,3351.084825559029,51441557.39281742,50968031.78323885,14648.886709390703,15192.848133580448
2025-01-08 06:12:00,36720598.79766083,64031694.929391325,9274.921529084255,33023399.501827,-2295472.0576383993,-1891.6516918417885,1909.9615111718638,10510.783160273353,37320970.388709,743.2684358098131,3349.403775780042,0.999919987453251,3349.403775780042,51441557.39281742,50968031.78323885,14648.886709390703,15192.848133580448
2025-01-08 06:13:00,36720598.79766083,64065735.19908561,9275.49176833847,33023399.501827,-2295757.422335565,0.0,0.3101912554184938,10511.35339952757,37320970.388709,743.2622965514721,3353.114999984264,0.9999249964791664,3353.114999984264,51296840.85981955,50968031.78323885,14606.244827173092,15192.848133580448
2025-01-08 06:14:00,36720598.79766083,64064658.13524715,9275.541782645692,33023231.83834,-2295688.948974833,0.0,0.0,10511.403413834792,37320802.725222,743.2622965514721,3352.998271421728,0.9999246124292246,3352.998271421728,51296840.85981955,50968031.78323885,14606.244827173092,15192.848133580448
2025-01-08 06:15:00,36720598.79766083,64064658.13524715,9275.541782645692,33023231.83834,-2295688.948974833,0.0,0.0,10511.403413834792,37320802.725222,743.2622965514721,3352.998271421728,0.9999246124292246,3352.998271421728,51296840.85981955,50968031.78323885,14606.244827173092,15192.848133580448
2025-01-08 06:16:00,36720598.79766083,64036166.58392641,9275.541782645692,33023231.83834,-2293860.5122873113,0.0,-0.006666090978389315,10511.403413834792,37320802.725222,743.2622965514721,3349.881281340787,0.9999225507258884,3349.881281340787,51296840.85981955,50968031.78323885,14606.244827173092,15192.848133580448
